Date,Time,Visitor,Visitor_Goals,Home,Home_Goals,OT,Winner,Loser,HPP,VPP
2023-11-09,10:30 PM,Edmonton Oilers,2,San Jose Sharks,3,,San Jose Sharks,Edmonton Oilers,0.125,0.22727272727272727
2023-11-09,8:00 PM,Arizona Coyotes,1,St. Louis Blues,2,,St. Louis Blues,Arizona Coyotes,0.5,0.5416666666666666
2023-11-09,7:00 PM,Chicago Blackhawks,5,Tampa Bay Lightning,3,,Chicago Blackhawks,Tampa Bay Lightning,0.6153846153846154,0.36363636363636365
2023-11-09,8:00 PM,Nashville Predators,3,Winnipeg Jets,6,,Winnipeg Jets,Nashville Predators,0.5833333333333334,0.4166666666666667
2023-11-10,10:00 PM,Philadelphia Flyers,6,Anaheim Ducks,3,,Philadelphia Flyers,Anaheim Ducks,0.5833333333333334,0.4230769230769231
2023-11-10,7:00 PM,Minnesota Wild,2,Buffalo Sabres,3,,Buffalo Sabres,Minnesota Wild,0.5,0.46153846153846156
2023-11-10,7:00 PM,Carolina Hurricanes,2,Florida Panthers,5,,Florida Panthers,Carolina Hurricanes,0.625,0.6153846153846154
2023-11-10,7:00 PM,Washington Capitals,4,New Jersey Devils,2,,Washington Capitals,New Jersey Devils,0.625,0.5454545454545454
2023-11-10,7:00 PM,Calgary Flames,4,Toronto Maple Leafs,5,SO,Toronto Maple Leafs,Calgary Flames,0.5384615384615384,0.375
2023-11-10,10:00 PM,San Jose Sharks,0,Vegas Golden Knights,5,,Vegas Golden Knights,San Jose Sharks,0.8214285714285714,0.19230769230769232
2023-11-11,9:00 PM,St. Louis Blues,8,Colorado Avalanche,2,,St. Louis Blues,Colorado Avalanche,0.6666666666666666,0.5416666666666666
2023-11-11,1:00 PM,Columbus Blue Jackets,4,Detroit Red Wings,5,,Detroit Red Wings,Columbus Blue Jackets,0.5714285714285714,0.4230769230769231
2023-11-11,10:30 PM,Philadelphia Flyers,4,Los Angeles Kings,2,,Philadelphia Flyers,Los Angeles Kings,0.7307692307692307,0.4642857142857143
2023-11-11,7:00 PM,Boston Bruins,2,Montreal Canadiens,3,OT,Montreal Canadiens,Boston Bruins,0.5384615384615384,0.8846153846153846
2023-11-11,8:00 PM,Arizona Coyotes,7,Nashville Predators,5,,Arizona Coyotes,Nashville Predators,0.38461538461538464,0.5
2023-11-11,7:30 PM,Washington Capitals,4,New York Islanders,1,,Washington Capitals,New York Islanders,0.5416666666666666,0.5833333333333334
2023-11-11,7:00 PM,Calgary Flames,1,Ottawa Senators,4,,Ottawa Senators,Calgary Flames,0.4166666666666667,0.38461538461538464
2023-11-11,7:30 PM,Buffalo Sabres,0,Pittsburgh Penguins,4,,Pittsburgh Penguins,Buffalo Sabres,0.5,0.5357142857142857
2023-11-11,10:00 PM,Edmonton Oilers,4,Seattle Kraken,1,,Edmonton Oilers,Seattle Kraken,0.4642857142857143,0.20833333333333334
2023-11-11,7:00 PM,Carolina Hurricanes,4,Tampa Bay Lightning,0,,Carolina Hurricanes,Tampa Bay Lightning,0.5714285714285714,0.5714285714285714
2023-11-11,7:00 PM,Vancouver Canucks,2,Toronto Maple Leafs,5,,Toronto Maple Leafs,Vancouver Canucks,0.5714285714285714,0.8076923076923077
2023-11-11,3:00 PM,Dallas Stars,3,Winnipeg Jets,2,,Dallas Stars,Winnipeg Jets,0.6153846153846154,0.7083333333333334
2023-11-12,8:00 PM,San Jose Sharks,1,Anaheim Ducks,4,,Anaheim Ducks,San Jose Sharks,0.5384615384615384,0.17857142857142858
2023-11-12,1:00 PM,Chicago Blackhawks,3,Florida Panthers,4,,Florida Panthers,Chicago Blackhawks,0.6538461538461539,0.4166666666666667
2023-11-12,6:00 PM,Dallas Stars,8,Minnesota Wild,3,,Dallas Stars,Minnesota Wild,0.42857142857142855,0.7307692307692307
2023-11-12,7:00 PM,Vancouver Canucks,5,Montreal Canadiens,2,,Vancouver Canucks,Montreal Canadiens,0.5714285714285714,0.75
2023-11-12,7:00 PM,Columbus Blue Jackets,3,New York Rangers,4,SO,New York Rangers,Columbus Blue Jackets,0.8076923076923077,0.39285714285714285
2023-11-13,8:30 PM,New York Islanders,1,Edmonton Oilers,4,,Edmonton Oilers,New York Islanders,0.2692307692307692,0.5
2023-11-13,10:00 PM,Colorado Avalanche,5,Seattle Kraken,1,,Colorado Avalanche,Seattle Kraken,0.43333333333333335,0.6153846153846154
2023-11-14,7:00 PM,Boston Bruins,5,Buffalo Sabres,2,,Boston Bruins,Buffalo Sabres,0.5,0.8571428571428571
2023-11-14,7:00 PM,Pittsburgh Penguins,5,Columbus Blue Jackets,3,,Pittsburgh Penguins,Columbus Blue Jackets,0.4,0.5384615384615384
2023-11-14,8:00 PM,Arizona Coyotes,3,Dallas Stars,4,OT,Dallas Stars,Arizona Coyotes,0.75,0.5357142857142857
2023-11-14,7:00 PM,Calgary Flames,2,Montreal Canadiens,1,,Calgary Flames,Montreal Canadiens,0.5333333333333333,0.35714285714285715
2023-11-14,8:00 PM,Anaheim Ducks,3,Nashville Predators,2,,Anaheim Ducks,Nashville Predators,0.35714285714285715,0.5714285714285714
2023-11-14,10:30 PM,Florida Panthers,5,San Jose Sharks,3,,Florida Panthers,San Jose Sharks,0.16666666666666666,0.6785714285714286
2023-11-14,8:00 PM,Tampa Bay Lightning,0,St. Louis Blues,5,,St. Louis Blues,Tampa Bay Lightning,0.5769230769230769,0.5333333333333333
2023-11-14,8:00 PM,New Jersey Devils,3,Winnipeg Jets,6,,Winnipeg Jets,New Jersey Devils,0.5714285714285714,0.5769230769230769
2023-11-14,7:00 PM,Vegas Golden Knights,0,Washington Capitals,3,,Washington Capitals,Vegas Golden Knights,0.6153846153846154,0.8333333333333334
2023-11-15,7:30 PM,Philadelphia Flyers,3,Carolina Hurricanes,1,,Philadelphia Flyers,Carolina Hurricanes,0.6,0.5
2023-11-15,9:00 PM,Anaheim Ducks,2,Colorado Avalanche,8,,Colorado Avalanche,Anaheim Ducks,0.6428571428571429,0.6
2023-11-15,8:30 PM,Seattle Kraken,3,Edmonton Oilers,4,OT,Edmonton Oilers,Seattle Kraken,0.32142857142857145,0.40625
2023-11-15,10:00 PM,New York Islanders,3,Vancouver Canucks,4,OT,Vancouver Canucks,New York Islanders,0.7666666666666667,0.4642857142857143
2023-11-16,7:00 PM,Arizona Coyotes,3,Columbus Blue Jackets,2,,Arizona Coyotes,Columbus Blue Jackets,0.375,0.5333333333333333
2023-11-16,9:00 PM,Vancouver Canucks,2,Calgary Flames,5,,Calgary Flames,Vancouver Canucks,0.4,0.78125
2023-11-16,8:00 PM,Tampa Bay Lightning,4,Chicago Blackhawks,2,,Tampa Bay Lightning,Chicago Blackhawks,0.38461538461538464,0.5
2023-11-16,10:30 PM,Florida Panthers,1,Los Angeles Kings,2,,Los Angeles Kings,Florida Panthers,0.6785714285714286,0.7
2023-11-16,7:00 PM,Vegas Golden Knights,6,Montreal Canadiens,5,,Vegas Golden Knights,Montreal Canadiens,0.5,0.78125
2023-11-16,2:00 PM,Detroit Red Wings,4,Ottawa Senators,5,OT,Ottawa Senators,Detroit Red Wings,0.46153846153846156,0.6
2023-11-16,7:00 PM,New Jersey Devils,5,Pittsburgh Penguins,2,,New Jersey Devils,Pittsburgh Penguins,0.5714285714285714,0.5357142857142857
2023-11-16,10:00 PM,New York Islanders,3,Seattle Kraken,4,SO,Seattle Kraken,New York Islanders,0.4117647058823529,0.4666666666666667
2023-11-16,10:30 PM,St. Louis Blues,1,San Jose Sharks,5,,San Jose Sharks,St. Louis Blues,0.15625,0.6071428571428571
2023-11-17,10:00 PM,Florida Panthers,2,Anaheim Ducks,1,,Florida Panthers,Anaheim Ducks,0.5625,0.65625
2023-11-17,2:00 PM,Toronto Maple Leafs,3,Detroit Red Wings,2,,Toronto Maple Leafs,Detroit Red Wings,0.59375,0.6
2023-11-17,8:00 PM,Buffalo Sabres,2,Winnipeg Jets,3,,Winnipeg Jets,Buffalo Sabres,0.6,0.46875
2023-11-18,7:00 PM,Montreal Canadiens,2,Boston Bruins,5,,Boston Bruins,Montreal Canadiens,0.8666666666666667,0.47058823529411764
2023-11-18,7:00 PM,Pittsburgh Penguins,2,Carolina Hurricanes,4,,Carolina Hurricanes,Pittsburgh Penguins,0.5625,0.5333333333333333
2023-11-18,7:00 PM,New York Islanders,5,Calgary Flames,4,SO,New York Islanders,Calgary Flames,0.4375,0.46875
2023-11-18,8:00 PM,Colorado Avalanche,6,Dallas Stars,3,,Colorado Avalanche,Dallas Stars,0.7666666666666667,0.6666666666666666
2023-11-18,10:30 PM,St. Louis Blues,1,Los Angeles Kings,5,,Los Angeles Kings,St. Louis Blues,0.7,0.5666666666666667
2023-11-18,7:00 PM,New York Rangers,5,New Jersey Devils,3,,New York Rangers,New Jersey Devils,0.5666666666666667,0.8214285714285714
2023-11-18,2:00 PM,Chicago Blackhawks,2,Nashville Predators,4,,Nashville Predators,Chicago Blackhawks,0.3333333333333333,0.35714285714285715
2023-11-18,11:00 AM,Minnesota Wild,1,Ottawa Senators,2,SO,Ottawa Senators,Minnesota Wild,0.5,0.4
2023-11-18,1:00 PM,Vegas Golden Knights,3,Philadelphia Flyers,4,OT,Philadelphia Flyers,Vegas Golden Knights,0.53125,0.7941176470588235
2023-11-18,4:00 PM,Edmonton Oilers,4,Tampa Bay Lightning,6,,Tampa Bay Lightning,Edmonton Oilers,0.5294117647058824,0.36666666666666664
2023-11-18,10:00 PM,Seattle Kraken,4,Vancouver Canucks,3,,Seattle Kraken,Vancouver Canucks,0.7352941176470589,0.4444444444444444
2023-11-18,7:00 PM,Arizona Coyotes,2,Winnipeg Jets,5,,Winnipeg Jets,Arizona Coyotes,0.625,0.5625
2023-11-18,7:30 PM,Columbus Blue Jackets,3,Washington Capitals,4,,Washington Capitals,Columbus Blue Jackets,0.6428571428571429,0.35294117647058826
2023-11-19,8:00 PM,St. Louis Blues,3,Anaheim Ducks,1,,St. Louis Blues,Anaheim Ducks,0.5294117647058824,0.53125
2023-11-19,7:00 PM,Buffalo Sabres,3,Chicago Blackhawks,2,,Buffalo Sabres,Chicago Blackhawks,0.3333333333333333,0.4411764705882353
2023-11-19,8:00 AM,Toronto Maple Leafs,4,Minnesota Wild,3,OT,Toronto Maple Leafs,Minnesota Wild,0.40625,0.625
2023-11-19,5:30 PM,Columbus Blue Jackets,2,Philadelphia Flyers,5,,Philadelphia Flyers,Columbus Blue Jackets,0.5588235294117647,0.3333333333333333
2023-11-19,6:00 PM,Vegas Golden Knights,0,Pittsburgh Penguins,3,,Pittsburgh Penguins,Vegas Golden Knights,0.5,0.7777777777777778
2023-11-20,9:00 PM,Los Angeles Kings,4,Arizona Coyotes,1,,Los Angeles Kings,Arizona Coyotes,0.5294117647058824,0.71875
2023-11-20,8:00 PM,New York Rangers,3,Dallas Stars,6,,Dallas Stars,New York Rangers,0.71875,0.8333333333333334
2023-11-20,7:00 PM,Edmonton Oilers,3,Florida Panthers,5,,Florida Panthers,Edmonton Oilers,0.6764705882352942,0.34375
2023-11-20,8:00 PM,Colorado Avalanche,3,Nashville Predators,4,,Nashville Predators,Colorado Avalanche,0.375,0.6875
2023-11-20,10:00 PM,Calgary Flames,4,Seattle Kraken,3,OT,Calgary Flames,Seattle Kraken,0.47368421052631576,0.4411764705882353
2023-11-20,7:00 PM,Boston Bruins,4,Tampa Bay Lightning,5,OT,Tampa Bay Lightning,Boston Bruins,0.5555555555555556,0.875
2023-11-20,10:00 PM,San Jose Sharks,1,Vancouver Canucks,3,,Vancouver Canucks,San Jose Sharks,0.6944444444444444,0.20588235294117646
2023-11-22,10:00 PM,Montreal Canadiens,4,Anaheim Ducks,3,,Montreal Canadiens,Anaheim Ducks,0.5,0.4444444444444444
2023-11-22,9:00 PM,St. Louis Blues,6,Arizona Coyotes,5,,St. Louis Blues,Arizona Coyotes,0.5,0.5588235294117647
2023-11-22,7:00 PM,Edmonton Oilers,3,Carolina Hurricanes,6,,Carolina Hurricanes,Edmonton Oilers,0.5882352941176471,0.3235294117647059
2023-11-22,7:00 PM,Chicago Blackhawks,3,Columbus Blue Jackets,7,,Columbus Blue Jackets,Chicago Blackhawks,0.3157894736842105,0.3125
2023-11-22,10:00 PM,Vancouver Canucks,2,Colorado Avalanche,5,,Colorado Avalanche,Vancouver Canucks,0.6470588235294118,0.7105263157894737
2023-11-22,9:30 PM,Vegas Golden Knights,2,Dallas Stars,1,OT,Vegas Golden Knights,Dallas Stars,0.7352941176470589,0.7368421052631579
2023-11-22,7:00 PM,New Jersey Devils,0,Detroit Red Wings,4,,Detroit Red Wings,New Jersey Devils,0.5588235294117647,0.53125
2023-11-22,7:00 PM,Boston Bruins,3,Florida Panthers,1,,Boston Bruins,Florida Panthers,0.6944444444444444,0.8529411764705882
2023-11-22,9:00 PM,Calgary Flames,2,Nashville Predators,4,,Nashville Predators,Calgary Flames,0.4117647058823529,0.4722222222222222
2023-11-22,7:30 PM,Philadelphia Flyers,2,New York Islanders,3,,New York Islanders,Philadelphia Flyers,0.5,0.5833333333333334
2023-11-22,7:00 PM,New York Rangers,1,Pittsburgh Penguins,0,,New York Rangers,Pittsburgh Penguins,0.5294117647058824,0.78125
2023-11-22,10:00 PM,San Jose Sharks,1,Seattle Kraken,7,,Seattle Kraken,San Jose Sharks,0.475,0.19444444444444445
2023-11-22,7:00 PM,Winnipeg Jets,3,Tampa Bay Lightning,2,OT,Winnipeg Jets,Tampa Bay Lightning,0.5789473684210527,0.6470588235294118
2023-11-22,7:00 PM,Buffalo Sabres,3,Washington Capitals,4,OT,Washington Capitals,Buffalo Sabres,0.6666666666666666,0.4722222222222222
2023-11-24,3:30 PM,Los Angeles Kings,5,Anaheim Ducks,2,,Los Angeles Kings,Anaheim Ducks,0.47368421052631576,0.7352941176470589
2023-11-24,1:00 PM,Detroit Red Wings,5,Boston Bruins,2,,Detroit Red Wings,Boston Bruins,0.8611111111111112,0.5833333333333334
2023-11-24,6:00 PM,Pittsburgh Penguins,2,Buffalo Sabres,3,,Buffalo Sabres,Pittsburgh Penguins,0.47368421052631576,0.5
2023-11-24,8:00 PM,Tampa Bay Lightning,8,Carolina Hurricanes,2,,Tampa Bay Lightning,Carolina Hurricanes,0.6111111111111112,0.575
2023-11-24,2:00 PM,Toronto Maple Leafs,3,Chicago Blackhawks,4,OT,Chicago Blackhawks,Toronto Maple Leafs,0.29411764705882354,0.6470588235294118
2023-11-24,8:30 PM,Calgary Flames,7,Dallas Stars,4,,Calgary Flames,Dallas Stars,0.7222222222222222,0.4473684210526316
2023-11-24,8:00 PM,Winnipeg Jets,3,Florida Panthers,0,,Winnipeg Jets,Florida Panthers,0.6578947368421053,0.6666666666666666
2023-11-24,8:30 PM,Colorado Avalanche,3,Minnesota Wild,2,,Colorado Avalanche,Minnesota Wild,0.4117647058823529,0.6666666666666666
2023-11-24,3:00 PM,Columbus Blue Jackets,2,New Jersey Devils,1,,Columbus Blue Jackets,New Jersey Devils,0.5,0.35
2023-11-24,7:30 PM,New York Islanders,5,Ottawa Senators,3,,New York Islanders,Ottawa Senators,0.5333333333333333,0.5277777777777778
2023-11-24,1:00 PM,New York Rangers,3,Philadelphia Flyers,1,,New York Rangers,Philadelphia Flyers,0.5526315789473685,0.7941176470588235
2023-11-24,10:00 PM,Vancouver Canucks,5,Seattle Kraken,1,,Vancouver Canucks,Seattle Kraken,0.5,0.675
2023-11-24,3:30 PM,Montreal Canadiens,3,San Jose Sharks,2,SO,Montreal Canadiens,San Jose Sharks,0.18421052631578946,0.47368421052631576
2023-11-24,3:00 PM,Nashville Predators,8,St. Louis Blues,3,,Nashville Predators,St. Louis Blues,0.5833333333333334,0.4444444444444444
2023-11-24,3:00 PM,Edmonton Oilers,5,Washington Capitals,0,,Edmonton Oilers,Washington Capitals,0.6875,0.3055555555555556
2023-11-25,10:00 PM,Calgary Flames,1,Colorado Avalanche,3,,Colorado Avalanche,Calgary Flames,0.6842105263157895,0.475
2023-11-25,4:00 PM,Montreal Canadiens,0,Los Angeles Kings,4,,Los Angeles Kings,Montreal Canadiens,0.75,0.5
2023-11-25,7:00 PM,Buffalo Sabres,2,New Jersey Devils,7,,New Jersey Devils,Buffalo Sabres,0.4722222222222222,0.5
2023-11-25,7:30 PM,Philadelphia Flyers,1,New York Islanders,0,SO,Philadelphia Flyers,New York Islanders,0.5526315789473685,0.525
2023-11-25,1:00 PM,Boston Bruins,4,New York Rangers,7,,New York Rangers,Boston Bruins,0.8055555555555556,0.8157894736842105
2023-11-25,7:00 PM,Toronto Maple Leafs,2,Pittsburgh Penguins,3,,Pittsburgh Penguins,Toronto Maple Leafs,0.47368421052631576,0.6388888888888888
2023-11-25,10:00 PM,Vancouver Canucks,3,San Jose Sharks,4,,San Jose Sharks,Vancouver Canucks,0.2,0.6904761904761905
2023-11-25,10:00 PM,Arizona Coyotes,2,Vegas Golden Knights,0,,Arizona Coyotes,Vegas Golden Knights,0.75,0.47368421052631576
2023-11-26,5:00 PM,Columbus Blue Jackets,2,Carolina Hurricanes,3,,Carolina Hurricanes,Columbus Blue Jackets,0.5789473684210527,0.38095238095238093
2023-11-26,2:00 PM,St. Louis Blues,4,Chicago Blackhawks,2,,St. Louis Blues,Chicago Blackhawks,0.3333333333333333,0.5526315789473685
2023-11-26,1:00 PM,Minnesota Wild,1,Detroit Red Wings,4,,Detroit Red Wings,Minnesota Wild,0.6052631578947368,0.3888888888888889
2023-11-26,9:00 PM,Anaheim Ducks,2,Edmonton Oilers,8,,Edmonton Oilers,Anaheim Ducks,0.34210526315789475,0.45
2023-11-26,8:00 PM,Winnipeg Jets,2,Nashville Predators,3,,Nashville Predators,Winnipeg Jets,0.47368421052631576,0.6842105263157895
2023-11-27,7:00 PM,Boston Bruins,2,Columbus Blue Jackets,5,,Columbus Blue Jackets,Boston Bruins,0.36363636363636365,0.775
2023-11-27,9:30 PM,Vegas Golden Knights,1,Calgary Flames,2,OT,Calgary Flames,Vegas Golden Knights,0.4523809523809524,0.7142857142857143
2023-11-27,9:00 PM,Tampa Bay Lightning,1,Colorado Avalanche,4,,Colorado Avalanche,Tampa Bay Lightning,0.7,0.5952380952380952
2023-11-27,7:00 PM,Buffalo Sabres,5,New York Rangers,1,,Buffalo Sabres,New York Rangers,0.8157894736842105,0.47619047619047616
2023-11-27,7:00 PM,Florida Panthers,5,Ottawa Senators,0,,Florida Panthers,Ottawa Senators,0.5,0.625
2023-11-27,10:30 PM,Washington Capitals,1,San Jose Sharks,2,,San Jose Sharks,Washington Capitals,0.23809523809523808,0.6470588235294118
2023-11-28,9:00 PM,Tampa Bay Lightning,1,Arizona Coyotes,3,,Arizona Coyotes,Tampa Bay Lightning,0.5,0.5681818181818182
2023-11-28,8:30 PM,Seattle Kraken,3,Chicago Blackhawks,4,,Chicago Blackhawks,Seattle Kraken,0.3157894736842105,0.4772727272727273
2023-11-28,9:00 PM,Vegas Golden Knights,4,Edmonton Oilers,5,SO,Edmonton Oilers,Vegas Golden Knights,0.375,0.7045454545454546
2023-11-28,8:00 PM,St. Louis Blues,1,Minnesota Wild,3,,Minnesota Wild,St. Louis Blues,0.3684210526315789,0.575
2023-11-28,7:00 PM,New York Islanders,4,New Jersey Devils,5,,New Jersey Devils,New York Islanders,0.5,0.55
2023-11-28,8:00 PM,Pittsburgh Penguins,2,Nashville Predators,3,OT,Nashville Predators,Pittsburgh Penguins,0.5,0.5
2023-11-28,7:30 PM,Carolina Hurricanes,4,Philadelphia Flyers,1,,Carolina Hurricanes,Philadelphia Flyers,0.5476190476190477,0.6
2023-11-28,7:00 PM,Florida Panthers,1,Toronto Maple Leafs,2,SO,Toronto Maple Leafs,Florida Panthers,0.6052631578947368,0.6428571428571429
2023-11-28,10:00 PM,Anaheim Ducks,1,Vancouver Canucks,3,,Vancouver Canucks,Anaheim Ducks,0.6590909090909091,0.42857142857142855
2023-11-28,8:00 PM,Dallas Stars,2,Winnipeg Jets,0,,Dallas Stars,Winnipeg Jets,0.65,0.6842105263157895
2023-11-29,7:00 PM,Montreal Canadiens,4,Columbus Blue Jackets,2,,Montreal Canadiens,Columbus Blue Jackets,0.391304347826087,0.47619047619047616
2023-11-29,10:30 PM,Washington Capitals,2,Los Angeles Kings,1,,Washington Capitals,Los Angeles Kings,0.7631578947368421,0.6111111111111112
2023-11-29,7:30 PM,Detroit Red Wings,2,New York Rangers,3,,New York Rangers,Detroit Red Wings,0.775,0.625
2023-11-30,10:00 PM,Washington Capitals,5,Anaheim Ducks,4,,Washington Capitals,Anaheim Ducks,0.4090909090909091,0.631578947368421
2023-11-30,9:00 PM,Colorado Avalanche,3,Arizona Coyotes,4,OT,Arizona Coyotes,Colorado Avalanche,0.5238095238095238,0.7142857142857143
2023-11-30,7:00 PM,San Jose Sharks,0,Boston Bruins,3,,Boston Bruins,San Jose Sharks,0.7380952380952381,0.2727272727272727
2023-11-30,7:30 PM,New York Islanders,5,Carolina Hurricanes,4,OT,New York Islanders,Carolina Hurricanes,0.6190476190476191,0.5238095238095238
2023-11-30,9:00 PM,Dallas Stars,3,Calgary Flames,4,OT,Calgary Flames,Dallas Stars,0.4772727272727273,0.7
2023-11-30,7:00 PM,Chicago Blackhawks,1,Detroit Red Wings,5,,Detroit Red Wings,Chicago Blackhawks,0.5952380952380952,0.35
2023-11-30,7:00 PM,Florida Panthers,5,Montreal Canadiens,1,,Florida Panthers,Montreal Canadiens,0.5,0.6363636363636364
2023-11-30,8:00 PM,Minnesota Wild,6,Nashville Predators,1,,Minnesota Wild,Nashville Predators,0.5238095238095238,0.4
2023-11-30,7:00 PM,New Jersey Devils,4,Philadelphia Flyers,3,OT,New Jersey Devils,Philadelphia Flyers,0.5227272727272727,0.525
2023-11-30,8:00 PM,Buffalo Sabres,4,St. Louis Blues,6,,St. Louis Blues,Buffalo Sabres,0.5476190476190477,0.5
2023-11-30,7:00 PM,Pittsburgh Penguins,4,Tampa Bay Lightning,2,,Pittsburgh Penguins,Tampa Bay Lightning,0.5434782608695652,0.5
2023-11-30,7:00 PM,Seattle Kraken,3,Toronto Maple Leafs,4,SO,Toronto Maple Leafs,Seattle Kraken,0.625,0.45652173913043476
2023-11-30,10:00 PM,Vegas Golden Knights,4,Vancouver Canucks,1,,Vegas Golden Knights,Vancouver Canucks,0.6739130434782609,0.6956521739130435
2023-11-30,8:00 PM,Edmonton Oilers,3,Winnipeg Jets,1,,Edmonton Oilers,Winnipeg Jets,0.6190476190476191,0.40476190476190477
2023-12-01,7:00 PM,Ottawa Senators,2,Columbus Blue Jackets,4,,Columbus Blue Jackets,Ottawa Senators,0.375,0.47058823529411764
2023-12-01,7:00 PM,San Jose Sharks,6,New Jersey Devils,3,,San Jose Sharks,New Jersey Devils,0.5476190476190477,0.2608695652173913
2023-12-02,10:00 PM,Colorado Avalanche,3,Anaheim Ducks,4,SO,Anaheim Ducks,Colorado Avalanche,0.391304347826087,0.7045454545454546
2023-12-02,9:00 PM,St. Louis Blues,1,Arizona Coyotes,4,,Arizona Coyotes,St. Louis Blues,0.5454545454545454,0.5681818181818182
2023-12-02,7:00 PM,Buffalo Sabres,2,Carolina Hurricanes,6,,Carolina Hurricanes,Buffalo Sabres,0.6136363636363636,0.4782608695652174
2023-12-02,10:00 PM,Vancouver Canucks,4,Calgary Flames,3,,Vancouver Canucks,Calgary Flames,0.5,0.6458333333333334
2023-12-02,2:00 PM,Tampa Bay Lightning,1,Dallas Stars,8,,Dallas Stars,Tampa Bay Lightning,0.6904761904761905,0.5208333333333334
2023-12-02,6:00 PM,New York Islanders,4,Florida Panthers,3,,New York Islanders,Florida Panthers,0.6521739130434783,0.5454545454545454
2023-12-02,7:00 PM,Detroit Red Wings,5,Montreal Canadiens,4,OT,Detroit Red Wings,Montreal Canadiens,0.4782608695652174,0.6136363636363636
2023-12-02,4:30 PM,New York Rangers,4,Nashville Predators,3,,New York Rangers,Nashville Predators,0.5,0.7857142857142857
2023-12-02,7:00 PM,Seattle Kraken,0,Ottawa Senators,2,,Ottawa Senators,Seattle Kraken,0.4444444444444444,0.4583333333333333
2023-12-02,7:00 PM,Philadelphia Flyers,4,Pittsburgh Penguins,3,SO,Philadelphia Flyers,Pittsburgh Penguins,0.5227272727272727,0.5217391304347826
2023-12-02,7:00 PM,Boston Bruins,4,Toronto Maple Leafs,3,OT,Boston Bruins,Toronto Maple Leafs,0.6428571428571429,0.75
2023-12-02,10:00 PM,Washington Capitals,1,Vegas Golden Knights,4,,Vegas Golden Knights,Washington Capitals,0.7083333333333334,0.65
2023-12-02,3:00 PM,Chicago Blackhawks,1,Winnipeg Jets,3,,Winnipeg Jets,Chicago Blackhawks,0.5909090909090909,0.3333333333333333
2023-12-03,7:00 PM,Columbus Blue Jackets,1,Boston Bruins,3,,Boston Bruins,Columbus Blue Jackets,0.7608695652173914,0.4
2023-12-03,7:00 PM,Nashville Predators,2,Buffalo Sabres,1,,Nashville Predators,Buffalo Sabres,0.4583333333333333,0.4782608695652174
2023-12-03,8:00 PM,Colorado Avalanche,1,Los Angeles Kings,4,,Los Angeles Kings,Colorado Avalanche,0.725,0.6956521739130435
2023-12-03,2:00 PM,Chicago Blackhawks,1,Minnesota Wild,4,,Minnesota Wild,Chicago Blackhawks,0.42857142857142855,0.3181818181818182
2023-12-03,6:00 PM,San Jose Sharks,5,New York Rangers,6,,New York Rangers,San Jose Sharks,0.7954545454545454,0.2916666666666667
2023-12-04,9:00 PM,Washington Capitals,0,Arizona Coyotes,6,,Arizona Coyotes,Washington Capitals,0.5652173913043478,0.6190476190476191
2023-12-04,7:30 PM,Seattle Kraken,2,Montreal Canadiens,4,,Montreal Canadiens,Seattle Kraken,0.4791666666666667,0.44
2023-12-04,7:00 PM,Pittsburgh Penguins,1,Philadelphia Flyers,2,OT,Philadelphia Flyers,Pittsburgh Penguins,0.5416666666666666,0.5217391304347826
2023-12-04,7:00 PM,Dallas Stars,0,Tampa Bay Lightning,4,,Tampa Bay Lightning,Dallas Stars,0.5,0.7045454545454546
2023-12-04,10:00 PM,St. Louis Blues,2,Vegas Golden Knights,1,OT,St. Louis Blues,Vegas Golden Knights,0.72,0.5434782608695652
2023-12-04,7:30 PM,Carolina Hurricanes,1,Winnipeg Jets,2,,Winnipeg Jets,Carolina Hurricanes,0.6086956521739131,0.6304347826086957
2023-12-05,7:30 PM,Detroit Red Wings,5,Buffalo Sabres,3,,Detroit Red Wings,Buffalo Sabres,0.44,0.6304347826086957
2023-12-05,7:00 PM,Los Angeles Kings,4,Columbus Blue Jackets,3,OT,Los Angeles Kings,Columbus Blue Jackets,0.38461538461538464,0.7380952380952381
2023-12-05,9:00 PM,Minnesota Wild,5,Calgary Flames,2,,Minnesota Wild,Calgary Flames,0.4791666666666667,0.45454545454545453
2023-12-05,8:30 PM,Nashville Predators,4,Chicago Blackhawks,3,SO,Nashville Predators,Chicago Blackhawks,0.30434782608695654,0.5
2023-12-05,9:00 PM,Anaheim Ducks,2,Colorado Avalanche,3,,Colorado Avalanche,Anaheim Ducks,0.6666666666666666,0.4166666666666667
2023-12-05,7:30 PM,San Jose Sharks,5,New York Islanders,4,OT,San Jose Sharks,New York Islanders,0.5652173913043478,0.28
2023-12-05,7:00 PM,New York Rangers,2,Ottawa Senators,6,,Ottawa Senators,New York Rangers,0.47368421052631576,0.8043478260869565
2023-12-05,10:00 PM,New Jersey Devils,6,Vancouver Canucks,5,,New Jersey Devils,Vancouver Canucks,0.66,0.5227272727272727
2023-12-06,9:30 PM,Carolina Hurricanes,1,Edmonton Oilers,6,,Edmonton Oilers,Carolina Hurricanes,0.4318181818181818,0.6041666666666666
2023-12-06,7:00 PM,Dallas Stars,4,Florida Panthers,5,,Florida Panthers,Dallas Stars,0.625,0.6739130434782609
