Date,Time,Visitor,Visitor_Goals,Home,Home_Goals,OT,Winner,Loser,HPP,VPP
2016-02-16,7:00 PM,Winnipeg Jets,1,Carolina Hurricanes,2,,Carolina Hurricanes,Winnipeg Jets,0.6333333333333333,0.48333333333333334
2016-02-16,7:00 PM,Boston Bruins,2,Columbus Blue Jackets,1,OT,Boston Bruins,Columbus Blue Jackets,0.5166666666666667,0.5833333333333334
2016-02-16,9:00 PM,Anaheim Ducks,5,Edmonton Oilers,3,,Anaheim Ducks,Edmonton Oilers,0.4666666666666667,0.6833333333333333
2016-02-16,7:00 PM,Philadelphia Flyers,6,New Jersey Devils,3,,Philadelphia Flyers,New Jersey Devils,0.5666666666666667,0.55
2016-02-16,7:30 PM,Buffalo Sabres,1,Ottawa Senators,2,SO,Ottawa Senators,Buffalo Sabres,0.38333333333333336,0.45
2016-02-16,8:00 PM,Dallas Stars,1,St. Louis Blues,2,OT,St. Louis Blues,Dallas Stars,0.6166666666666667,0.6166666666666667
2016-02-16,7:30 PM,San Jose Sharks,4,Tampa Bay Lightning,2,,San Jose Sharks,Tampa Bay Lightning,0.65,0.5833333333333334
2016-02-16,7:00 PM,Los Angeles Kings,1,Washington Capitals,3,,Washington Capitals,Los Angeles Kings,0.7833333333333333,0.6
2016-02-17,10:00 PM,Minnesota Wild,5,Calgary Flames,3,,Minnesota Wild,Calgary Flames,0.55,0.4166666666666667
2016-02-17,8:00 PM,Montreal Canadiens,2,Colorado Avalanche,3,,Colorado Avalanche,Montreal Canadiens,0.6166666666666667,0.2833333333333333
2016-02-17,8:00 PM,Chicago Blackhawks,5,New York Rangers,3,,Chicago Blackhawks,New York Rangers,0.55,0.7166666666666667
2016-02-18,9:00 PM,Dallas Stars,3,Arizona Coyotes,6,,Arizona Coyotes,Dallas Stars,0.5166666666666667,0.6
2016-02-18,9:00 PM,Minnesota Wild,5,Edmonton Oilers,2,,Minnesota Wild,Edmonton Oilers,0.43333333333333335,0.43333333333333335
2016-02-18,7:30 PM,San Jose Sharks,2,Florida Panthers,1,SO,San Jose Sharks,Florida Panthers,0.7,0.6166666666666667
2016-02-18,8:00 PM,Boston Bruins,0,Nashville Predators,2,,Nashville Predators,Boston Bruins,0.48333333333333334,0.5833333333333334
2016-02-18,7:00 PM,Washington Capitals,3,New York Islanders,2,OT,Washington Capitals,New York Islanders,0.6,0.8
2016-02-18,7:30 PM,Carolina Hurricanes,2,Ottawa Senators,4,,Ottawa Senators,Carolina Hurricanes,0.38333333333333336,0.6333333333333333
2016-02-18,7:00 PM,Detroit Red Wings,3,Pittsburgh Penguins,6,,Pittsburgh Penguins,Detroit Red Wings,0.5666666666666667,0.55
2016-02-18,8:00 PM,Los Angeles Kings,1,St. Louis Blues,2,OT,St. Louis Blues,Los Angeles Kings,0.65,0.5666666666666667
2016-02-18,7:30 PM,Winnipeg Jets,5,Tampa Bay Lightning,6,SO,Tampa Bay Lightning,Winnipeg Jets,0.6166666666666667,0.45
2016-02-18,7:30 PM,New York Rangers,4,Toronto Maple Leafs,2,,New York Rangers,Toronto Maple Leafs,0.4666666666666667,0.55
2016-02-18,10:00 PM,Anaheim Ducks,5,Vancouver Canucks,2,,Anaheim Ducks,Vancouver Canucks,0.5,0.7166666666666667
2016-02-19,7:00 PM,San Jose Sharks,2,Carolina Hurricanes,5,,Carolina Hurricanes,San Jose Sharks,0.6333333333333333,0.65
2016-02-19,7:00 PM,Buffalo Sabres,4,Columbus Blue Jackets,0,,Buffalo Sabres,Columbus Blue Jackets,0.5,0.4666666666666667
2016-02-19,9:00 PM,Vancouver Canucks,2,Calgary Flames,5,,Calgary Flames,Vancouver Canucks,0.5166666666666667,0.5
2016-02-19,7:30 PM,Philadelphia Flyers,2,Montreal Canadiens,3,SO,Montreal Canadiens,Philadelphia Flyers,0.2833333333333333,0.55
2016-02-19,7:00 PM,New York Islanders,1,New Jersey Devils,0,,New York Islanders,New Jersey Devils,0.55,0.5833333333333334
2016-02-20,9:00 PM,St. Louis Blues,6,Arizona Coyotes,4,,St. Louis Blues,Arizona Coyotes,0.55,0.65
2016-02-20,8:00 PM,Boston Bruins,7,Dallas Stars,3,,Boston Bruins,Dallas Stars,0.5666666666666667,0.55
2016-02-20,10:00 PM,Colorado Avalanche,3,Edmonton Oilers,2,,Colorado Avalanche,Edmonton Oilers,0.4,0.6166666666666667
2016-02-20,7:00 PM,Winnipeg Jets,1,Florida Panthers,3,,Florida Panthers,Winnipeg Jets,0.7166666666666667,0.43333333333333335
2016-02-20,8:00 PM,Los Angeles Kings,2,Nashville Predators,1,OT,Los Angeles Kings,Nashville Predators,0.5166666666666667,0.55
2016-02-20,7:00 PM,Detroit Red Wings,2,Ottawa Senators,3,SO,Ottawa Senators,Detroit Red Wings,0.4166666666666667,0.5333333333333333
2016-02-20,12:30 PM,Tampa Bay Lightning,4,Pittsburgh Penguins,2,,Tampa Bay Lightning,Pittsburgh Penguins,0.6,0.6166666666666667
2016-02-20,7:00 PM,Philadelphia Flyers,5,Toronto Maple Leafs,4,OT,Philadelphia Flyers,Toronto Maple Leafs,0.4666666666666667,0.5666666666666667
2016-02-20,7:00 PM,New Jersey Devils,3,Washington Capitals,4,,Washington Capitals,New Jersey Devils,0.8,0.5166666666666667
2016-02-21,7:00 PM,Calgary Flames,2,Anaheim Ducks,5,,Anaheim Ducks,Calgary Flames,0.7166666666666667,0.5166666666666667
2016-02-21,12:30 PM,Pittsburgh Penguins,4,Buffalo Sabres,3,,Pittsburgh Penguins,Buffalo Sabres,0.5,0.5666666666666667
2016-02-21,7:00 PM,Tampa Bay Lightning,4,Carolina Hurricanes,2,,Tampa Bay Lightning,Carolina Hurricanes,0.6333333333333333,0.65
2016-02-21,3:30 PM,Chicago Blackhawks,1,Minnesota Wild,6,,Minnesota Wild,Chicago Blackhawks,0.43333333333333335,0.7166666666666667
2016-02-21,7:00 PM,Detroit Red Wings,0,New York Rangers,1,OT,New York Rangers,Detroit Red Wings,0.55,0.5166666666666667
2016-02-21,10:00 PM,Colorado Avalanche,1,Vancouver Canucks,5,,Vancouver Canucks,Colorado Avalanche,0.5,0.6166666666666667
2016-02-22,7:00 PM,Columbus Blue Jackets,6,Boston Bruins,4,,Columbus Blue Jackets,Boston Bruins,0.5666666666666667,0.48333333333333334
2016-02-22,7:30 PM,Nashville Predators,2,Montreal Canadiens,1,SO,Nashville Predators,Montreal Canadiens,0.31666666666666665,0.5
2016-02-22,8:00 PM,San Jose Sharks,6,St. Louis Blues,3,,San Jose Sharks,St. Louis Blues,0.6833333333333333,0.65
2016-02-22,7:00 PM,Arizona Coyotes,2,Washington Capitals,3,,Washington Capitals,Arizona Coyotes,0.8333333333333334,0.55
2016-02-23,7:00 PM,Philadelphia Flyers,1,Carolina Hurricanes,3,,Carolina Hurricanes,Philadelphia Flyers,0.6,0.5833333333333334
2016-02-23,7:30 PM,Columbus Blue Jackets,1,Detroit Red Wings,2,SO,Detroit Red Wings,Columbus Blue Jackets,0.5166666666666667,0.5166666666666667
2016-02-23,9:00 PM,Ottawa Senators,4,Edmonton Oilers,1,,Ottawa Senators,Edmonton Oilers,0.36666666666666664,0.45
2016-02-23,10:30 PM,Calgary Flames,1,Los Angeles Kings,2,,Los Angeles Kings,Calgary Flames,0.55,0.48333333333333334
2016-02-23,8:00 PM,New York Islanders,4,Minnesota Wild,1,,New York Islanders,Minnesota Wild,0.43333333333333335,0.5833333333333334
2016-02-23,7:00 PM,New York Rangers,2,New Jersey Devils,5,,New Jersey Devils,New York Rangers,0.5166666666666667,0.5833333333333334
2016-02-23,7:30 PM,Arizona Coyotes,1,Tampa Bay Lightning,2,,Tampa Bay Lightning,Arizona Coyotes,0.65,0.5166666666666667
2016-02-23,7:30 PM,Nashville Predators,3,Toronto Maple Leafs,2,,Nashville Predators,Toronto Maple Leafs,0.45,0.5333333333333333
2016-02-23,8:00 PM,Dallas Stars,5,Winnipeg Jets,3,,Dallas Stars,Winnipeg Jets,0.43333333333333335,0.5666666666666667
2016-02-24,10:30 PM,Buffalo Sabres,0,Anaheim Ducks,1,,Anaheim Ducks,Buffalo Sabres,0.7166666666666667,0.4666666666666667
2016-02-24,7:30 PM,Pittsburgh Penguins,1,Boston Bruins,5,,Boston Bruins,Pittsburgh Penguins,0.5333333333333333,0.5833333333333334
2016-02-24,10:00 PM,San Jose Sharks,3,Colorado Avalanche,4,SO,Colorado Avalanche,San Jose Sharks,0.5833333333333334,0.6666666666666666
2016-02-24,7:00 PM,Montreal Canadiens,4,Washington Capitals,3,,Montreal Canadiens,Washington Capitals,0.8333333333333334,0.3333333333333333
2016-02-25,7:00 PM,New Jersey Devils,1,Columbus Blue Jackets,6,,Columbus Blue Jackets,New Jersey Devils,0.5166666666666667,0.5166666666666667
2016-02-25,9:00 PM,New York Islanders,2,Calgary Flames,1,OT,New York Islanders,Calgary Flames,0.45,0.6
2016-02-25,8:00 PM,Nashville Predators,3,Chicago Blackhawks,1,,Nashville Predators,Chicago Blackhawks,0.7166666666666667,0.55
2016-02-25,8:30 PM,Winnipeg Jets,6,Dallas Stars,3,,Winnipeg Jets,Dallas Stars,0.5666666666666667,0.4
2016-02-25,7:30 PM,Arizona Coyotes,2,Florida Panthers,3,,Florida Panthers,Arizona Coyotes,0.7166666666666667,0.5
2016-02-25,10:30 PM,Edmonton Oilers,1,Los Angeles Kings,2,,Los Angeles Kings,Edmonton Oilers,0.5666666666666667,0.3333333333333333
2016-02-25,7:00 PM,Minnesota Wild,2,Philadelphia Flyers,3,,Philadelphia Flyers,Minnesota Wild,0.55,0.4
2016-02-25,8:00 PM,New York Rangers,2,St. Louis Blues,1,,New York Rangers,St. Louis Blues,0.65,0.5833333333333334
2016-02-25,7:30 PM,Carolina Hurricanes,1,Toronto Maple Leafs,3,,Toronto Maple Leafs,Carolina Hurricanes,0.4166666666666667,0.6166666666666667
2016-02-25,10:00 PM,Ottawa Senators,3,Vancouver Canucks,5,,Vancouver Canucks,Ottawa Senators,0.5,0.45
2016-02-26,10:00 PM,Edmonton Oilers,1,Anaheim Ducks,2,OT,Anaheim Ducks,Edmonton Oilers,0.75,0.3333333333333333
2016-02-26,7:00 PM,Boston Bruins,4,Carolina Hurricanes,1,,Boston Bruins,Carolina Hurricanes,0.6166666666666667,0.5333333333333333
2016-02-26,7:00 PM,Tampa Bay Lightning,4,New Jersey Devils,0,,Tampa Bay Lightning,New Jersey Devils,0.5166666666666667,0.6833333333333333
2016-02-26,10:30 PM,Buffalo Sabres,3,San Jose Sharks,1,,Buffalo Sabres,San Jose Sharks,0.6833333333333333,0.43333333333333335
2016-02-26,7:00 PM,Minnesota Wild,2,Washington Capitals,3,,Washington Capitals,Minnesota Wild,0.8,0.4
2016-02-27,3:00 PM,Florida Panthers,3,Columbus Blue Jackets,4,SO,Columbus Blue Jackets,Florida Panthers,0.55,0.75
2016-02-27,10:00 PM,Ottawa Senators,6,Calgary Flames,4,,Ottawa Senators,Calgary Flames,0.43333333333333335,0.45
2016-02-27,8:00 PM,Detroit Red Wings,5,Colorado Avalanche,3,,Detroit Red Wings,Colorado Avalanche,0.5833333333333334,0.55
2016-02-27,4:00 PM,New York Rangers,3,Dallas Stars,2,,New York Rangers,Dallas Stars,0.5666666666666667,0.6
2016-02-27,11:00 PM,Buffalo Sabres,0,Los Angeles Kings,2,,Los Angeles Kings,Buffalo Sabres,0.6,0.4666666666666667
2016-02-27,7:00 PM,Toronto Maple Leafs,1,Montreal Canadiens,4,,Montreal Canadiens,Toronto Maple Leafs,0.3333333333333333,0.43333333333333335
2016-02-27,3:00 PM,St. Louis Blues,0,Nashville Predators,5,,Nashville Predators,St. Louis Blues,0.5833333333333334,0.6166666666666667
2016-02-27,1:00 PM,Arizona Coyotes,2,Philadelphia Flyers,4,,Philadelphia Flyers,Arizona Coyotes,0.5833333333333334,0.5
2016-02-27,3:00 PM,Winnipeg Jets,1,Pittsburgh Penguins,4,,Pittsburgh Penguins,Winnipeg Jets,0.5833333333333334,0.43333333333333335
2016-02-28,9:00 PM,Los Angeles Kings,2,Anaheim Ducks,4,,Anaheim Ducks,Los Angeles Kings,0.7833333333333333,0.6
2016-02-28,6:30 PM,Tampa Bay Lightning,4,Boston Bruins,1,,Tampa Bay Lightning,Boston Bruins,0.5333333333333333,0.6833333333333333
2016-02-28,3:00 PM,St. Louis Blues,5,Carolina Hurricanes,2,,St. Louis Blues,Carolina Hurricanes,0.5833333333333334,0.5833333333333334
2016-02-28,12:30 PM,Washington Capitals,2,Chicago Blackhawks,3,,Chicago Blackhawks,Washington Capitals,0.6833333333333333,0.8
2016-02-28,9:30 PM,New York Islanders,1,Edmonton Oilers,3,,Edmonton Oilers,New York Islanders,0.35,0.6
2016-02-28,3:00 PM,Florida Panthers,1,Minnesota Wild,3,,Minnesota Wild,Florida Panthers,0.4,0.7333333333333333
2016-02-28,7:00 PM,San Jose Sharks,4,Vancouver Canucks,1,,San Jose Sharks,Vancouver Canucks,0.5,0.65
2016-02-29,8:30 PM,Detroit Red Wings,3,Dallas Stars,2,OT,Detroit Red Wings,Dallas Stars,0.5333333333333333,0.5666666666666667
2016-02-29,7:00 PM,Columbus Blue Jackets,1,New York Rangers,2,,New York Rangers,Columbus Blue Jackets,0.6,0.5833333333333334
2016-02-29,7:00 PM,Calgary Flames,3,Philadelphia Flyers,5,,Philadelphia Flyers,Calgary Flames,0.5833333333333334,0.4
2016-02-29,7:00 PM,Arizona Coyotes,0,Pittsburgh Penguins,6,,Pittsburgh Penguins,Arizona Coyotes,0.6166666666666667,0.4666666666666667
2016-02-29,10:30 PM,Montreal Canadiens,2,San Jose Sharks,6,,San Jose Sharks,Montreal Canadiens,0.65,0.36666666666666664
2016-02-29,7:30 PM,Tampa Bay Lightning,2,Toronto Maple Leafs,1,,Tampa Bay Lightning,Toronto Maple Leafs,0.4166666666666667,0.6833333333333333
2016-03-01,7:00 PM,Calgary Flames,1,Boston Bruins,2,,Boston Bruins,Calgary Flames,0.5333333333333333,0.4
2016-03-01,7:30 PM,Edmonton Oilers,2,Buffalo Sabres,1,OT,Edmonton Oilers,Buffalo Sabres,0.43333333333333335,0.38333333333333336
2016-03-01,8:00 PM,Colorado Avalanche,3,Minnesota Wild,6,,Minnesota Wild,Colorado Avalanche,0.4,0.55
2016-03-01,7:00 PM,Carolina Hurricanes,3,New Jersey Devils,1,,Carolina Hurricanes,New Jersey Devils,0.5166666666666667,0.5833333333333334
2016-03-01,8:00 PM,Dallas Stars,3,Nashville Predators,5,,Nashville Predators,Dallas Stars,0.5833333333333334,0.5166666666666667
2016-03-01,7:30 PM,St. Louis Blues,4,Ottawa Senators,3,SO,St. Louis Blues,Ottawa Senators,0.45,0.6166666666666667
2016-03-01,10:00 PM,New York Islanders,3,Vancouver Canucks,2,,New York Islanders,Vancouver Canucks,0.5,0.5666666666666667
2016-03-01,8:00 PM,Florida Panthers,3,Winnipeg Jets,2,,Florida Panthers,Winnipeg Jets,0.43333333333333335,0.7
2016-03-01,7:30 PM,Pittsburgh Penguins,2,Washington Capitals,3,,Washington Capitals,Pittsburgh Penguins,0.7666666666666667,0.65
2016-03-02,10:00 PM,Montreal Canadiens,2,Anaheim Ducks,3,SO,Anaheim Ducks,Montreal Canadiens,0.7833333333333333,0.36666666666666664
2016-03-02,8:00 PM,Chicago Blackhawks,5,Detroit Red Wings,2,,Chicago Blackhawks,Detroit Red Wings,0.5666666666666667,0.6833333333333333
2016-03-02,7:00 PM,Toronto Maple Leafs,2,Washington Capitals,3,,Washington Capitals,Toronto Maple Leafs,0.7666666666666667,0.38333333333333336
2016-03-03,9:00 PM,Anaheim Ducks,5,Arizona Coyotes,1,,Anaheim Ducks,Arizona Coyotes,0.43333333333333335,0.8166666666666667
2016-03-03,7:00 PM,Chicago Blackhawks,2,Boston Bruins,4,,Boston Bruins,Chicago Blackhawks,0.5666666666666667,0.6833333333333333
2016-03-03,7:00 PM,Calgary Flames,3,Buffalo Sabres,6,,Buffalo Sabres,Calgary Flames,0.43333333333333335,0.4
2016-03-03,9:00 PM,Florida Panthers,2,Colorado Avalanche,3,,Colorado Avalanche,Florida Panthers,0.55,0.7
2016-03-03,10:30 PM,Montreal Canadiens,2,Los Angeles Kings,3,,Los Angeles Kings,Montreal Canadiens,0.6,0.38333333333333336
2016-03-03,8:00 PM,New Jersey Devils,5,Nashville Predators,4,OT,New Jersey Devils,Nashville Predators,0.5833333333333334,0.5
2016-03-03,7:30 PM,Tampa Bay Lightning,4,Ottawa Senators,1,,Tampa Bay Lightning,Ottawa Senators,0.4666666666666667,0.7166666666666667
2016-03-03,7:00 PM,Edmonton Oilers,4,Philadelphia Flyers,0,,Edmonton Oilers,Philadelphia Flyers,0.5833333333333334,0.38333333333333336
2016-03-03,7:00 PM,New York Rangers,1,Pittsburgh Penguins,4,,Pittsburgh Penguins,New York Rangers,0.65,0.6333333333333333
2016-03-03,7:30 PM,Minnesota Wild,2,Toronto Maple Leafs,1,,Minnesota Wild,Toronto Maple Leafs,0.35,0.43333333333333335
2016-03-03,10:00 PM,San Jose Sharks,3,Vancouver Canucks,2,,San Jose Sharks,Vancouver Canucks,0.5,0.6833333333333333
2016-03-03,8:00 PM,New York Islanders,4,Winnipeg Jets,3,OT,New York Islanders,Winnipeg Jets,0.4,0.5666666666666667
2016-03-04,7:00 PM,Edmonton Oilers,3,Columbus Blue Jackets,6,,Columbus Blue Jackets,Edmonton Oilers,0.55,0.4
2016-03-04,8:30 PM,New Jersey Devils,2,Dallas Stars,4,,Dallas Stars,New Jersey Devils,0.48333333333333334,0.5
2016-03-04,7:00 PM,New York Rangers,3,Washington Capitals,2,,New York Rangers,Washington Capitals,0.7666666666666667,0.6333333333333333
2016-03-05,9:00 PM,Florida Panthers,1,Arizona Coyotes,5,,Arizona Coyotes,Florida Panthers,0.4166666666666667,0.6666666666666666
2016-03-05,7:00 PM,Washington Capitals,2,Boston Bruins,1,OT,Washington Capitals,Boston Bruins,0.6,0.7333333333333333
2016-03-05,1:00 PM,Minnesota Wild,3,Buffalo Sabres,2,SO,Minnesota Wild,Buffalo Sabres,0.43333333333333335,0.43333333333333335
2016-03-05,3:00 PM,Nashville Predators,5,Colorado Avalanche,2,,Nashville Predators,Colorado Avalanche,0.5666666666666667,0.6
2016-03-05,4:00 PM,Anaheim Ducks,3,Los Angeles Kings,2,,Anaheim Ducks,Los Angeles Kings,0.6333333333333333,0.8333333333333334
2016-03-05,7:00 PM,Columbus Blue Jackets,0,Philadelphia Flyers,6,,Philadelphia Flyers,Columbus Blue Jackets,0.5666666666666667,0.55
2016-03-05,3:00 PM,Calgary Flames,4,Pittsburgh Penguins,2,,Calgary Flames,Pittsburgh Penguins,0.65,0.36666666666666664
2016-03-05,10:00 PM,Vancouver Canucks,4,San Jose Sharks,2,,Vancouver Canucks,San Jose Sharks,0.7,0.5
2016-03-05,7:00 PM,Carolina Hurricanes,3,Tampa Bay Lightning,4,OT,Tampa Bay Lightning,Carolina Hurricanes,0.7166666666666667,0.5833333333333334
2016-03-05,7:00 PM,Ottawa Senators,3,Toronto Maple Leafs,2,,Ottawa Senators,Toronto Maple Leafs,0.35,0.45
2016-03-05,7:00 PM,Montreal Canadiens,2,Winnipeg Jets,4,,Winnipeg Jets,Montreal Canadiens,0.4166666666666667,0.38333333333333336
2016-03-06,5:00 PM,Detroit Red Wings,1,Chicago Blackhawks,4,,Chicago Blackhawks,Detroit Red Wings,0.6833333333333333,0.5666666666666667
2016-03-06,8:00 PM,St. Louis Blues,4,Minnesota Wild,2,,St. Louis Blues,Minnesota Wild,0.43333333333333335,0.6166666666666667
2016-03-06,5:00 PM,Pittsburgh Penguins,6,New Jersey Devils,1,,Pittsburgh Penguins,New Jersey Devils,0.5,0.6166666666666667
2016-03-06,5:00 PM,New York Islanders,6,New York Rangers,4,,New York Islanders,New York Rangers,0.6666666666666666,0.6
2016-03-06,5:00 PM,Dallas Stars,2,Ottawa Senators,1,,Dallas Stars,Ottawa Senators,0.45,0.5
2016-03-06,7:00 PM,Edmonton Oilers,2,Winnipeg Jets,1,,Edmonton Oilers,Winnipeg Jets,0.45,0.4
2016-03-07,10:00 PM,Washington Capitals,2,Anaheim Ducks,1,SO,Washington Capitals,Anaheim Ducks,0.8333333333333334,0.7333333333333333
2016-03-07,9:00 PM,San Jose Sharks,2,Calgary Flames,1,OT,San Jose Sharks,Calgary Flames,0.36666666666666664,0.6666666666666666
2016-03-07,9:00 PM,Arizona Coyotes,1,Colorado Avalanche,3,,Colorado Avalanche,Arizona Coyotes,0.5333333333333333,0.4166666666666667
2016-03-07,7:30 PM,Boston Bruins,5,Florida Panthers,4,OT,Boston Bruins,Florida Panthers,0.6333333333333333,0.5833333333333334
2016-03-07,10:30 PM,Vancouver Canucks,1,Los Angeles Kings,5,,Los Angeles Kings,Vancouver Canucks,0.6,0.5
2016-03-07,7:00 PM,Tampa Bay Lightning,2,Philadelphia Flyers,4,,Philadelphia Flyers,Tampa Bay Lightning,0.5666666666666667,0.75
2016-03-07,7:30 PM,Buffalo Sabres,4,Toronto Maple Leafs,3,SO,Buffalo Sabres,Toronto Maple Leafs,0.31666666666666665,0.45
2016-03-08,7:00 PM,New York Rangers,4,Buffalo Sabres,2,,New York Rangers,Buffalo Sabres,0.48333333333333334,0.6333333333333333
2016-03-08,7:00 PM,Ottawa Senators,3,Carolina Hurricanes,4,SO,Carolina Hurricanes,Ottawa Senators,0.5666666666666667,0.45
2016-03-08,7:00 PM,Detroit Red Wings,3,Columbus Blue Jackets,5,,Columbus Blue Jackets,Detroit Red Wings,0.55,0.5333333333333333
2016-03-08,9:00 PM,San Jose Sharks,3,Edmonton Oilers,0,,San Jose Sharks,Edmonton Oilers,0.43333333333333335,0.7
2016-03-08,7:30 PM,Dallas Stars,3,Montreal Canadiens,4,OT,Montreal Canadiens,Dallas Stars,0.38333333333333336,0.5
2016-03-08,7:30 PM,Pittsburgh Penguins,1,New York Islanders,2,,New York Islanders,Pittsburgh Penguins,0.6333333333333333,0.65
2016-03-08,7:30 PM,Boston Bruins,1,Tampa Bay Lightning,0,OT,Boston Bruins,Tampa Bay Lightning,0.7166666666666667,0.6166666666666667
2016-03-08,8:00 PM,Nashville Predators,4,Winnipeg Jets,2,,Nashville Predators,Winnipeg Jets,0.4166666666666667,0.6
2016-03-09,9:30 PM,Nashville Predators,2,Calgary Flames,3,OT,Calgary Flames,Nashville Predators,0.38333333333333336,0.6166666666666667
2016-03-09,10:00 PM,Anaheim Ducks,0,Colorado Avalanche,3,,Colorado Avalanche,Anaheim Ducks,0.55,0.8166666666666667
2016-03-09,10:30 PM,Washington Capitals,3,Los Angeles Kings,4,OT,Los Angeles Kings,Washington Capitals,0.6,0.7333333333333333
2016-03-09,8:00 PM,Chicago Blackhawks,2,St. Louis Blues,3,SO,St. Louis Blues,Chicago Blackhawks,0.6166666666666667,0.7166666666666667
2016-03-09,7:00 PM,New York Islanders,3,Toronto Maple Leafs,4,SO,Toronto Maple Leafs,New York Islanders,0.3333333333333333,0.6666666666666666
2016-03-09,10:00 PM,Arizona Coyotes,2,Vancouver Canucks,3,OT,Vancouver Canucks,Arizona Coyotes,0.48333333333333334,0.4166666666666667
2016-03-10,7:00 PM,Carolina Hurricanes,3,Boston Bruins,2,OT,Carolina Hurricanes,Boston Bruins,0.65,0.6
2016-03-10,7:30 PM,Winnipeg Jets,2,Detroit Red Wings,3,,Detroit Red Wings,Winnipeg Jets,0.5333333333333333,0.38333333333333336
2016-03-10,7:30 PM,Ottawa Senators,2,Florida Panthers,6,,Florida Panthers,Ottawa Senators,0.6166666666666667,0.4666666666666667
2016-03-10,8:00 PM,Edmonton Oilers,2,Minnesota Wild,1,,Edmonton Oilers,Minnesota Wild,0.4166666666666667,0.43333333333333335
2016-03-10,7:30 PM,Buffalo Sabres,2,Montreal Canadiens,3,,Montreal Canadiens,Buffalo Sabres,0.4166666666666667,0.48333333333333334
2016-03-10,10:30 PM,New Jersey Devils,3,San Jose Sharks,0,,New Jersey Devils,San Jose Sharks,0.7,0.4666666666666667
2016-03-11,7:00 PM,Pittsburgh Penguins,3,Columbus Blue Jackets,2,,Pittsburgh Penguins,Columbus Blue Jackets,0.5833333333333334,0.6333333333333333
2016-03-11,9:00 PM,Arizona Coyotes,4,Calgary Flames,1,,Arizona Coyotes,Calgary Flames,0.4166666666666667,0.4
2016-03-11,8:30 PM,Chicago Blackhawks,2,Dallas Stars,5,,Dallas Stars,Chicago Blackhawks,0.5166666666666667,0.7
2016-03-11,8:00 PM,Anaheim Ducks,2,St. Louis Blues,5,,St. Louis Blues,Anaheim Ducks,0.65,0.7833333333333333
2016-03-11,7:30 PM,Philadelphia Flyers,3,Tampa Bay Lightning,1,,Philadelphia Flyers,Tampa Bay Lightning,0.7166666666666667,0.6
2016-03-12,1:00 PM,New York Islanders,1,Boston Bruins,3,,Boston Bruins,New York Islanders,0.6333333333333333,0.65
2016-03-12,1:00 PM,Carolina Hurricanes,2,Buffalo Sabres,3,OT,Buffalo Sabres,Carolina Hurricanes,0.48333333333333334,0.6
2016-03-12,9:00 PM,St. Louis Blues,5,Dallas Stars,4,OT,St. Louis Blues,Dallas Stars,0.5166666666666667,0.65
2016-03-12,2:00 PM,New York Rangers,2,Detroit Red Wings,3,OT,Detroit Red Wings,New York Rangers,0.5666666666666667,0.6666666666666666
2016-03-12,10:00 PM,Arizona Coyotes,4,Edmonton Oilers,0,,Arizona Coyotes,Edmonton Oilers,0.43333333333333335,0.4166666666666667
2016-03-12,7:00 PM,Philadelphia Flyers,4,Florida Panthers,5,SO,Florida Panthers,Philadelphia Flyers,0.6166666666666667,0.6333333333333333
2016-03-12,10:30 PM,New Jersey Devils,2,Los Angeles Kings,1,OT,New Jersey Devils,Los Angeles Kings,0.6,0.4666666666666667
2016-03-12,7:00 PM,Minnesota Wild,4,Montreal Canadiens,1,,Minnesota Wild,Montreal Canadiens,0.4166666666666667,0.4166666666666667
2016-03-12,7:00 PM,Toronto Maple Leafs,0,Ottawa Senators,4,,Ottawa Senators,Toronto Maple Leafs,0.4666666666666667,0.3333333333333333
2016-03-12,10:30 PM,Washington Capitals,2,San Jose Sharks,5,,San Jose Sharks,Washington Capitals,0.7,0.75
2016-03-12,10:00 PM,Nashville Predators,2,Vancouver Canucks,4,,Vancouver Canucks,Nashville Predators,0.48333333333333334,0.6333333333333333
2016-03-12,7:00 PM,Colorado Avalanche,2,Winnipeg Jets,3,,Winnipeg Jets,Colorado Avalanche,0.38333333333333336,0.5833333333333334
2016-03-13,3:00 PM,Tampa Bay Lightning,4,Columbus Blue Jackets,0,,Tampa Bay Lightning,Columbus Blue Jackets,0.5833333333333334,0.7166666666666667
2016-03-13,7:30 PM,Toronto Maple Leafs,1,Detroit Red Wings,0,,Toronto Maple Leafs,Detroit Red Wings,0.6,0.3
2016-03-13,12:30 PM,Pittsburgh Penguins,5,New York Rangers,3,,Pittsburgh Penguins,New York Rangers,0.65,0.6333333333333333
2016-03-14,10:00 PM,New Jersey Devils,1,Anaheim Ducks,7,,Anaheim Ducks,New Jersey Devils,0.7666666666666667,0.4666666666666667
2016-03-14,9:00 PM,St. Louis Blues,4,Calgary Flames,7,,Calgary Flames,St. Louis Blues,0.38333333333333336,0.6833333333333333
2016-03-14,8:00 PM,Los Angeles Kings,5,Chicago Blackhawks,0,,Los Angeles Kings,Chicago Blackhawks,0.6666666666666666,0.5833333333333334
2016-03-14,9:00 PM,Nashville Predators,3,Edmonton Oilers,2,,Nashville Predators,Edmonton Oilers,0.4,0.6
2016-03-14,7:00 PM,Florida Panthers,2,New York Islanders,3,,New York Islanders,Florida Panthers,0.65,0.6166666666666667
