Date,Time,Visitor,Visitor_Goals,Home,Home_Goals,OT,Winner,Loser,HPP,VPP
2022-10-29,7:00 PM,Montreal Canadiens,7,St. Louis Blues,4,,Montreal Canadiens,St. Louis Blues,0.5,0.5
2022-10-30,8:00 PM,Toronto Maple Leafs,3,Anaheim Ducks,4,OT,Anaheim Ducks,Toronto Maple Leafs,0.1875,0.5
2022-10-30,8:00 PM,New York Rangers,3,Arizona Coyotes,2,,New York Rangers,Arizona Coyotes,0.35714285714285715,0.5555555555555556
2022-10-30,7:00 PM,Minnesota Wild,4,Chicago Blackhawks,3,SO,Minnesota Wild,Chicago Blackhawks,0.5625,0.4375
2022-10-30,2:00 PM,Columbus Blue Jackets,1,New Jersey Devils,7,,New Jersey Devils,Columbus Blue Jackets,0.625,0.3333333333333333
2022-10-30,8:00 PM,Winnipeg Jets,1,Vegas Golden Knights,2,OT,Vegas Golden Knights,Winnipeg Jets,0.7777777777777778,0.625
2022-10-31,7:00 PM,Detroit Red Wings,3,Buffalo Sabres,8,,Buffalo Sabres,Detroit Red Wings,0.625,0.625
2022-10-31,7:00 PM,Washington Capitals,2,Carolina Hurricanes,3,SO,Carolina Hurricanes,Washington Capitals,0.6875,0.5555555555555556
2022-10-31,8:00 PM,Los Angeles Kings,5,St. Louis Blues,1,,Los Angeles Kings,St. Louis Blues,0.42857142857142855,0.5
2022-11-01,10:00 PM,Florida Panthers,1,Arizona Coyotes,3,,Arizona Coyotes,Florida Panthers,0.3125,0.6111111111111112
2022-11-01,9:00 PM,Seattle Kraken,5,Calgary Flames,4,,Seattle Kraken,Calgary Flames,0.7142857142857143,0.5
2022-11-01,8:30 PM,New York Islanders,3,Chicago Blackhawks,1,,New York Islanders,Chicago Blackhawks,0.5555555555555556,0.5555555555555556
2022-11-01,8:30 PM,Los Angeles Kings,2,Dallas Stars,5,,Dallas Stars,Los Angeles Kings,0.6111111111111112,0.5454545454545454
2022-11-01,9:00 PM,Nashville Predators,4,Edmonton Oilers,7,,Edmonton Oilers,Nashville Predators,0.6666666666666666,0.3888888888888889
2022-11-01,8:00 PM,Montreal Canadiens,1,Minnesota Wild,4,,Minnesota Wild,Montreal Canadiens,0.5,0.5555555555555556
2022-11-01,7:00 PM,Philadelphia Flyers,0,New York Rangers,1,OT,New York Rangers,Philadelphia Flyers,0.6,0.6875
2022-11-01,8:00 PM,Boston Bruins,6,Pittsburgh Penguins,5,OT,Boston Bruins,Pittsburgh Penguins,0.5,0.8888888888888888
2022-11-01,10:30 PM,Anaheim Ducks,6,San Jose Sharks,5,SO,Anaheim Ducks,San Jose Sharks,0.2727272727272727,0.2777777777777778
2022-11-01,7:00 PM,Ottawa Senators,3,Tampa Bay Lightning,4,,Tampa Bay Lightning,Ottawa Senators,0.5555555555555556,0.5
2022-11-01,10:00 PM,New Jersey Devils,5,Vancouver Canucks,2,,New Jersey Devils,Vancouver Canucks,0.3333333333333333,0.6666666666666666
2022-11-01,7:00 PM,Vegas Golden Knights,3,Washington Capitals,2,OT,Vegas Golden Knights,Washington Capitals,0.55,0.8
2022-11-02,7:30 PM,Pittsburgh Penguins,3,Buffalo Sabres,6,,Buffalo Sabres,Pittsburgh Penguins,0.6666666666666666,0.5
2022-11-02,7:00 PM,Philadelphia Flyers,2,Toronto Maple Leafs,5,,Toronto Maple Leafs,Philadelphia Flyers,0.5,0.6666666666666666
2022-11-03,10:00 PM,Dallas Stars,7,Arizona Coyotes,2,,Dallas Stars,Arizona Coyotes,0.3888888888888889,0.65
2022-11-03,9:00 PM,Nashville Predators,4,Calgary Flames,1,,Nashville Predators,Calgary Flames,0.625,0.35
2022-11-03,8:30 PM,Los Angeles Kings,1,Chicago Blackhawks,2,OT,Chicago Blackhawks,Los Angeles Kings,0.5,0.5
2022-11-03,7:00 PM,Washington Capitals,1,Detroit Red Wings,3,,Detroit Red Wings,Washington Capitals,0.5555555555555556,0.5454545454545454
2022-11-03,9:00 PM,New Jersey Devils,4,Edmonton Oilers,3,,New Jersey Devils,Edmonton Oilers,0.7,0.7
2022-11-03,8:00 PM,Seattle Kraken,4,Minnesota Wild,0,,Seattle Kraken,Minnesota Wild,0.55,0.5454545454545454
2022-11-03,7:30 PM,Boston Bruins,5,New York Rangers,2,,Boston Bruins,New York Rangers,0.6363636363636364,0.9
2022-11-03,7:00 PM,Vegas Golden Knights,5,Ottawa Senators,4,,Vegas Golden Knights,Ottawa Senators,0.4444444444444444,0.8181818181818182
2022-11-03,10:30 PM,Florida Panthers,4,San Jose Sharks,3,SO,Florida Panthers,San Jose Sharks,0.2916666666666667,0.55
2022-11-03,8:00 PM,New York Islanders,5,St. Louis Blues,2,,New York Islanders,St. Louis Blues,0.375,0.6
2022-11-03,7:00 PM,Carolina Hurricanes,4,Tampa Bay Lightning,3,SO,Carolina Hurricanes,Tampa Bay Lightning,0.6,0.7222222222222222
2022-11-03,10:00 PM,Anaheim Ducks,5,Vancouver Canucks,8,,Vancouver Canucks,Anaheim Ducks,0.3,0.35
2022-11-03,8:00 PM,Montreal Canadiens,2,Winnipeg Jets,3,OT,Winnipeg Jets,Montreal Canadiens,0.6111111111111112,0.5
2022-11-04,7:00 PM,Buffalo Sabres,3,Carolina Hurricanes,5,,Carolina Hurricanes,Buffalo Sabres,0.75,0.7
2022-11-04,2:00 PM,Columbus Blue Jackets,3,Colorado Avalanche,6,,Colorado Avalanche,Columbus Blue Jackets,0.5,0.3
2022-11-05,2:00 PM,Colorado Avalanche,5,Columbus Blue Jackets,1,,Colorado Avalanche,Columbus Blue Jackets,0.2727272727272727,0.55
2022-11-05,10:00 PM,New Jersey Devils,4,Calgary Flames,3,OT,New Jersey Devils,Calgary Flames,0.5555555555555556,0.7272727272727273
2022-11-05,1:00 PM,New York Islanders,0,Detroit Red Wings,3,,Detroit Red Wings,New York Islanders,0.6,0.6363636363636364
2022-11-05,4:00 PM,Dallas Stars,6,Edmonton Oilers,2,,Dallas Stars,Edmonton Oilers,0.6363636363636364,0.6818181818181818
2022-11-05,10:30 PM,Florida Panthers,4,Los Angeles Kings,5,,Los Angeles Kings,Florida Panthers,0.5,0.5909090909090909
2022-11-05,7:00 PM,Vegas Golden Knights,6,Montreal Canadiens,4,,Vegas Golden Knights,Montreal Canadiens,0.5,0.8333333333333334
2022-11-05,7:00 PM,Philadelphia Flyers,2,Ottawa Senators,1,,Philadelphia Flyers,Ottawa Senators,0.4,0.6
2022-11-05,7:00 PM,Seattle Kraken,3,Pittsburgh Penguins,2,,Seattle Kraken,Pittsburgh Penguins,0.45454545454545453,0.5833333333333334
2022-11-05,10:30 PM,Anaheim Ducks,5,San Jose Sharks,4,SO,Anaheim Ducks,San Jose Sharks,0.3076923076923077,0.3181818181818182
2022-11-05,7:00 PM,Buffalo Sabres,3,Tampa Bay Lightning,5,,Tampa Bay Lightning,Buffalo Sabres,0.5909090909090909,0.6363636363636364
2022-11-05,7:00 PM,Boston Bruins,1,Toronto Maple Leafs,2,,Toronto Maple Leafs,Boston Bruins,0.5454545454545454,0.9090909090909091
2022-11-05,10:00 PM,Nashville Predators,4,Vancouver Canucks,3,SO,Nashville Predators,Vancouver Canucks,0.36363636363636365,0.4090909090909091
2022-11-05,3:00 PM,Chicago Blackhawks,0,Winnipeg Jets,4,,Winnipeg Jets,Chicago Blackhawks,0.65,0.5454545454545454
2022-11-05,7:00 PM,Arizona Coyotes,3,Washington Capitals,2,,Arizona Coyotes,Washington Capitals,0.5,0.35
2022-11-06,9:00 PM,Florida Panthers,5,Anaheim Ducks,3,,Florida Panthers,Anaheim Ducks,0.375,0.5416666666666666
2022-11-06,5:00 PM,Toronto Maple Leafs,3,Carolina Hurricanes,1,,Toronto Maple Leafs,Carolina Hurricanes,0.7727272727272727,0.5833333333333334
2022-11-06,5:00 PM,Detroit Red Wings,3,New York Rangers,2,OT,Detroit Red Wings,New York Rangers,0.5833333333333334,0.6363636363636364
2022-11-07,7:00 PM,St. Louis Blues,1,Boston Bruins,3,,Boston Bruins,St. Louis Blues,0.8333333333333334,0.3333333333333333
2022-11-07,7:00 PM,Calgary Flames,3,New York Islanders,4,OT,New York Islanders,Calgary Flames,0.5833333333333334,0.55
2022-11-07,8:00 PM,Edmonton Oilers,4,Washington Capitals,5,,Washington Capitals,Edmonton Oilers,0.46153846153846156,0.5833333333333334
2022-11-08,7:00 PM,Arizona Coyotes,4,Buffalo Sabres,1,,Arizona Coyotes,Buffalo Sabres,0.5833333333333334,0.4090909090909091
2022-11-08,7:00 PM,Montreal Canadiens,3,Detroit Red Wings,2,SO,Montreal Canadiens,Detroit Red Wings,0.6666666666666666,0.4583333333333333
2022-11-08,10:30 PM,Minnesota Wild,0,Los Angeles Kings,1,,Los Angeles Kings,Minnesota Wild,0.5357142857142857,0.5
2022-11-08,7:00 PM,Calgary Flames,2,New Jersey Devils,3,,New Jersey Devils,Calgary Flames,0.75,0.5454545454545454
2022-11-08,7:00 PM,New York Islanders,4,New York Rangers,3,,New York Islanders,New York Rangers,0.5769230769230769,0.6153846153846154
